order_id,restaurant_id,restaurant_name,location,cuisine,avg_cost,order_time,pickup_time,is_raining
ORD_2355,Rayar Mess,Rayar Mess,Porur,South Indian,150,2026-01-15 22:41:00,2026-01-15 23:14:58.506974,1
ORD_2356,Writer’s Cafe,Writer’s Cafe,Purasaiwakkam,Fast Food,600,2026-01-12 19:11:00,2026-01-12 19:48:58.409688,0
ORD_2357,Ya Mohideen,Ya Mohideen,Anna Nagar,Biryani,500,2026-01-26 11:16:00,2026-01-26 11:53:26.952448,0
ORD_2358,Sukkubhai Biryani,Sukkubhai Biryani,Tambaram,Biryani,550,2026-01-24 12:22:00,2026-01-24 13:17:57.055285,0
ORD_2359,Burgerman,Burgerman,Velachery,Fast Food,400,2026-01-15 17:20:00,2026-01-15 17:52:08.561373,1
ORD_2360,Writer’s Cafe,Writer’s Cafe,Mylapore,Fast Food,600,2026-01-06 22:32:00,2026-01-06 23:09:08.729823,0
ORD_2361,Cream Centre,Cream Centre,Besant Nagar,North Indian,900,2026-01-14 16:05:00,2026-01-14 16:37:27.037472,0
ORD_2362,Toscano,Toscano,Kilpauk,Italian,1500,2026-01-01 13:34:00,2026-01-01 14:39:55.307542,0
ORD_2363,Sangeetha,Sangeetha,Chromepet,South Indian,350,2026-01-26 22:07:00,2026-01-26 22:33:43.728376,0
ORD_2364,Thalappakatti,Thalappakatti,T. Nagar,Biryani,650,2026-01-19 14:28:00,2026-01-19 15:22:14.922155,0
ORD_2365,Ya Mohideen,Ya Mohideen,Siruseri,Biryani,500,2026-01-20 10:06:00,2026-01-20 10:41:51.045510,0
ORD_2366,Sukkubhai Biryani,Sukkubhai Biryani,Tambaram,Biryani,550,2026-01-07 10:58:00,2026-01-07 11:33:50.024877,0
ORD_2367,Zuka,Zuka,Porur,Dessert,500,2026-01-05 16:54:00,2026-01-05 17:22:33.823646,0
ORD_2368,Delhi Dhaba,Delhi Dhaba,Kilpauk,North Indian,450,2026-01-21 13:22:00,2026-01-21 14:13:11.308284,0
ORD_2369,Ya Mohideen,Ya Mohideen,Chromepet,Biryani,500,2026-01-27 12:49:00,2026-01-27 13:46:03.666469,0
ORD_2370,Murugan Idli Shop,Murugan Idli Shop,Guindy,South Indian,250,2026-01-17 15:52:00,2026-01-17 16:15:56.177400,0
ORD_2371,Murugan Idli Shop,Murugan Idli Shop,Adyar,South Indian,250,2026-01-13 20:26:00,2026-01-13 20:51:58.780548,0
ORD_2372,Ya Mohideen,Ya Mohideen,Adyar,Biryani,500,2026-01-08 10:44:00,2026-01-08 11:19:41.747937,0
ORD_2373,Writer’s Cafe,Writer’s Cafe,Nungambakkam,Fast Food,600,2026-01-27 15:26:00,2026-01-27 16:04:15.716762,0
ORD_2374,Cream Centre,Cream Centre,Guindy,North Indian,900,2026-01-18 16:30:00,2026-01-18 17:02:04.334619,0
ORD_2375,Rayar Mess,Rayar Mess,OMR,South Indian,150,2026-01-14 13:48:00,2026-01-14 14:14:02.638490,0
ORD_2376,Delhi Dhaba,Delhi Dhaba,Royapettah,North Indian,450,2026-01-17 13:43:00,2026-01-17 14:51:25.494195,1
ORD_2377,Sukkubhai Biryani,Sukkubhai Biryani,Nungambakkam,Biryani,550,2026-01-04 19:22:00,2026-01-04 20:39:12.838665,1
ORD_2378,Ya Mohideen,Ya Mohideen,Guindy,Biryani,500,2026-01-12 13:02:00,2026-01-12 13:58:59.121540,0
ORD_2379,Zuka,Zuka,Porur,Dessert,500,2026-01-17 12:08:00,2026-01-17 13:04:51.132811,1
ORD_2380,Ya Mohideen,Ya Mohideen,Royapettah,Biryani,500,2026-01-08 10:52:00,2026-01-08 11:39:43.666971,1
ORD_2381,Toscano,Toscano,Mylapore,Italian,1500,2026-01-28 10:02:00,2026-01-28 10:43:32.403197,0
ORD_2382,Murugan Idli Shop,Murugan Idli Shop,Nungambakkam,South Indian,250,2026-01-15 16:42:00,2026-01-15 17:00:49.049019,0
ORD_2383,Zuka,Zuka,Besant Nagar,Dessert,500,2026-01-24 13:07:00,2026-01-24 13:49:01.234144,0
ORD_2384,Writer’s Cafe,Writer’s Cafe,Anna Nagar,Fast Food,600,2026-01-23 20:45:00,2026-01-23 21:20:40.763171,0
ORD_2385,Burgerman,Burgerman,Siruseri,Fast Food,400,2026-01-11 14:00:00,2026-01-11 14:51:42.546003,1
ORD_2386,Thalappakatti,Thalappakatti,Kilpauk,Biryani,650,2026-01-02 11:15:00,2026-01-02 11:51:57.502192,0
ORD_2387,Burgerman,Burgerman,Alwarpet,Fast Food,400,2026-01-02 10:57:00,2026-01-02 11:23:39.289493,0
ORD_2388,Copper Chimney,Copper Chimney,Velachery,North Indian,1200,2026-01-24 12:16:00,2026-01-24 13:03:10.245262,0
ORD_2389,Murugan Idli Shop,Murugan Idli Shop,Royapettah,South Indian,250,2026-01-28 20:49:00,2026-01-28 21:15:08.477796,0
ORD_2390,Thalappakatti,Thalappakatti,Anna Nagar,Biryani,650,2026-01-15 13:09:00,2026-01-15 14:06:19.075710,0
ORD_2391,Delhi Dhaba,Delhi Dhaba,Alwarpet,North Indian,450,2026-01-12 16:04:00,2026-01-12 16:35:19.841370,0
ORD_2392,Delhi Dhaba,Delhi Dhaba,Besant Nagar,North Indian,450,2026-01-22 13:24:00,2026-01-22 14:11:57.137496,0
ORD_2393,Copper Chimney,Copper Chimney,Anna Nagar,North Indian,1200,2026-01-27 21:30:00,2026-01-27 22:16:41.067840,0
ORD_2394,Murugan Idli Shop,Murugan Idli Shop,Nungambakkam,South Indian,250,2026-01-15 22:46:00,2026-01-15 23:12:43.294854,0
ORD_2395,Amethyst,Amethyst,Siruseri,Cafe,1000,2026-01-20 12:23:00,2026-01-20 13:00:54.297040,0
ORD_2396,Writer’s Cafe,Writer’s Cafe,Purasaiwakkam,Fast Food,600,2026-01-25 16:30:00,2026-01-25 16:54:18.420448,0
ORD_2397,Cream Centre,Cream Centre,OMR,North Indian,900,2026-01-22 21:41:00,2026-01-22 22:29:29.809868,0
ORD_2398,Murugan Idli Shop,Murugan Idli Shop,Kilpauk,South Indian,250,2026-01-12 18:24:00,2026-01-12 18:40:03.556521,0
ORD_2399,A2B,A2B,Velachery,South Indian,300,2026-01-28 22:12:00,2026-01-28 22:36:23.037693,0
ORD_2400,Zuka,Zuka,T. Nagar,Dessert,500,2026-01-06 15:31:00,2026-01-06 16:11:26.223027,0
ORD_2401,Delhi Dhaba,Delhi Dhaba,Kilpauk,North Indian,450,2026-01-24 10:41:00,2026-01-24 11:10:16.578957,0
ORD_2402,Murugan Idli Shop,Murugan Idli Shop,Alwarpet,South Indian,250,2026-01-15 14:39:00,2026-01-15 15:05:47.151375,0
ORD_2403,Sukkubhai Biryani,Sukkubhai Biryani,Anna Nagar,Biryani,550,2026-01-14 22:38:00,2026-01-14 23:33:08.707651,0
ORD_2404,Thalappakatti,Thalappakatti,Alwarpet,Biryani,650,2026-01-22 22:13:00,2026-01-22 23:11:51.254022,0
ORD_2405,Murugan Idli Shop,Murugan Idli Shop,Adyar,South Indian,250,2026-01-21 18:03:00,2026-01-21 18:21:39.897867,0
ORD_2406,Amethyst,Amethyst,Velachery,Cafe,1000,2026-01-19 13:22:00,2026-01-19 13:59:13.051012,0
ORD_2407,Murugan Idli Shop,Murugan Idli Shop,Velachery,South Indian,250,2026-01-25 18:14:00,2026-01-25 18:32:19.426932,0
ORD_2408,Ya Mohideen,Ya Mohideen,Porur,Biryani,500,2026-01-14 20:53:00,2026-01-14 21:49:22.181325,0
ORD_2409,Sukkubhai Biryani,Sukkubhai Biryani,Porur,Biryani,550,2026-01-04 13:12:00,2026-01-04 14:07:27.252277,0
ORD_2410,Copper Chimney,Copper Chimney,Mylapore,North Indian,1200,2026-01-16 11:02:00,2026-01-16 11:45:42.957688,1
ORD_2411,A2B,A2B,Anna Nagar,South Indian,300,2026-01-04 22:43:00,2026-01-04 23:16:19.813150,1
ORD_2412,Copper Chimney,Copper Chimney,Chromepet,North Indian,1200,2026-01-19 16:47:00,2026-01-19 17:19:23.291806,0
ORD_2413,Toscano,Toscano,Porur,Italian,1500,2026-01-18 20:38:00,2026-01-18 21:40:05.777919,0
ORD_2414,Sukkubhai Biryani,Sukkubhai Biryani,Tambaram,Biryani,550,2026-01-22 20:43:00,2026-01-22 21:38:02.542168,0
ORD_2415,Benjarong,Benjarong,Nungambakkam,Thai,1800,2026-01-07 10:08:00,2026-01-07 10:50:41.273149,0
ORD_2416,Thalappakatti,Thalappakatti,Anna Nagar,Biryani,650,2026-01-16 14:51:00,2026-01-16 15:50:54.234426,0
ORD_2417,Writer’s Cafe,Writer’s Cafe,Alwarpet,Fast Food,600,2026-01-30 17:39:00,2026-01-30 18:00:40.604916,0
ORD_2418,Toscano,Toscano,Adyar,Italian,1500,2026-01-15 18:17:00,2026-01-15 18:56:59.722497,0
ORD_2419,Zuka,Zuka,Besant Nagar,Dessert,500,2026-01-27 12:53:00,2026-01-27 13:35:02.278835,0
ORD_2420,Ya Mohideen,Ya Mohideen,Siruseri,Biryani,500,2026-01-12 21:38:00,2026-01-12 22:32:05.764527,0
ORD_2421,Delhi Dhaba,Delhi Dhaba,Guindy,North Indian,450,2026-01-04 17:40:00,2026-01-04 18:14:18.560413,0
ORD_2422,Sukkubhai Biryani,Sukkubhai Biryani,Kilpauk,Biryani,550,2026-01-15 15:42:00,2026-01-15 16:36:07.647218,0
ORD_2423,Cream Centre,Cream Centre,Purasaiwakkam,North Indian,900,2026-01-24 19:59:00,2026-01-24 20:48:09.368209,0
ORD_2424,Zuka,Zuka,Kilpauk,Dessert,500,2026-01-02 11:41:00,2026-01-02 12:06:52.136468,0
ORD_2425,Delhi Dhaba,Delhi Dhaba,Kilpauk,North Indian,450,2026-01-14 22:58:00,2026-01-14 23:45:08.313264,0
ORD_2426,Sukkubhai Biryani,Sukkubhai Biryani,Nungambakkam,Biryani,550,2026-01-17 16:27:00,2026-01-17 17:03:11.129814,0
ORD_2427,Sukkubhai Biryani,Sukkubhai Biryani,Alwarpet,Biryani,550,2026-01-13 17:47:00,2026-01-13 18:23:56.712659,0
ORD_2428,Ya Mohideen,Ya Mohideen,Guindy,Biryani,500,2026-01-04 11:01:00,2026-01-04 11:36:40.268383,0
ORD_2429,Zuka,Zuka,Porur,Dessert,500,2026-01-01 15:34:00,2026-01-01 16:17:22.688767,0
ORD_2430,Zuka,Zuka,Guindy,Dessert,500,2026-01-17 10:13:00,2026-01-17 10:39:47.959856,0
ORD_2431,Benjarong,Benjarong,Porur,Thai,1800,2026-01-13 13:08:00,2026-01-13 14:11:08.960538,0
ORD_2432,Delhi Dhaba,Delhi Dhaba,Besant Nagar,North Indian,450,2026-01-23 12:54:00,2026-01-23 13:41:39.761720,0
ORD_2433,Rayar Mess,Rayar Mess,Kilpauk,South Indian,150,2026-01-18 17:22:00,2026-01-18 17:45:20.756214,1
ORD_2434,A2B,A2B,Besant Nagar,South Indian,300,2026-01-30 11:01:00,2026-01-30 11:19:53.775791,0
ORD_2435,Rayar Mess,Rayar Mess,Guindy,South Indian,150,2026-01-19 20:44:00,2026-01-19 21:11:48.505957,0
ORD_2436,Zuka,Zuka,Adyar,Dessert,500,2026-01-06 16:47:00,2026-01-06 17:14:29.755193,0
ORD_2437,Benjarong,Benjarong,Royapettah,Thai,1800,2026-01-17 17:14:00,2026-01-17 17:54:33.118504,0
ORD_2438,Burgerman,Burgerman,OMR,Fast Food,400,2026-01-17 15:09:00,2026-01-17 15:49:55.006433,0
ORD_2439,Murugan Idli Shop,Murugan Idli Shop,Kilpauk,South Indian,250,2026-01-04 18:47:00,2026-01-04 19:01:05.591354,0
ORD_2440,Cream Centre,Cream Centre,Mylapore,North Indian,900,2026-01-19 19:48:00,2026-01-19 20:36:53.136935,0
ORD_2441,Toscano,Toscano,Velachery,Italian,1500,2026-01-28 19:12:00,2026-01-28 20:15:36.236490,0
ORD_2442,Rayar Mess,Rayar Mess,Tambaram,South Indian,150,2026-01-13 12:23:00,2026-01-13 12:47:49.747118,0
ORD_2443,Ya Mohideen,Ya Mohideen,Guindy,Biryani,500,2026-01-05 21:13:00,2026-01-05 22:07:29.220302,0
ORD_2444,Murugan Idli Shop,Murugan Idli Shop,Alwarpet,South Indian,250,2026-01-17 17:25:00,2026-01-17 17:47:22.862834,1
ORD_2445,Thalappakatti,Thalappakatti,Anna Nagar,Biryani,650,2026-01-28 15:13:00,2026-01-28 16:30:58.137651,1
ORD_2446,Writer’s Cafe,Writer’s Cafe,Tambaram,Fast Food,600,2026-01-09 15:46:00,2026-01-09 16:25:17.549780,0
ORD_2447,Sangeetha,Sangeetha,Kilpauk,South Indian,350,2026-01-02 10:02:00,2026-01-02 10:19:41.429559,0
ORD_2448,Thalappakatti,Thalappakatti,Purasaiwakkam,Biryani,650,2026-01-20 15:00:00,2026-01-20 15:57:07.285219,0
ORD_2449,Murugan Idli Shop,Murugan Idli Shop,Tambaram,South Indian,250,2026-01-23 22:19:00,2026-01-23 22:42:43.442799,0
ORD_2450,Copper Chimney,Copper Chimney,Alwarpet,North Indian,1200,2026-01-09 21:09:00,2026-01-09 21:55:11.326582,0
ORD_2451,Ya Mohideen,Ya Mohideen,Nungambakkam,Biryani,500,2026-01-02 10:15:00,2026-01-02 10:51:01.156405,0
ORD_2452,Cream Centre,Cream Centre,Porur,North Indian,900,2026-01-10 11:09:00,2026-01-10 11:38:33.728778,0
ORD_2453,Cream Centre,Cream Centre,Anna Nagar,North Indian,900,2026-01-10 21:17:00,2026-01-10 22:04:57.235815,0
ORD_2454,Murugan Idli Shop,Murugan Idli Shop,Velachery,South Indian,250,2026-01-10 11:29:00,2026-01-10 11:47:07.806735,0
ORD_2455,Thalappakatti,Thalappakatti,Purasaiwakkam,Biryani,650,2026-01-29 13:49:00,2026-01-29 14:46:03.358207,0
ORD_2456,Thalappakatti,Thalappakatti,Alwarpet,Biryani,650,2026-01-29 12:45:00,2026-01-29 13:43:20.540317,0
ORD_2457,Writer’s Cafe,Writer’s Cafe,Mylapore,Fast Food,600,2026-01-22 22:47:00,2026-01-22 23:25:58.563793,0
ORD_2458,Murugan Idli Shop,Murugan Idli Shop,Mylapore,South Indian,250,2026-01-20 17:07:00,2026-01-20 17:31:44.041189,1
ORD_2459,Murugan Idli Shop,Murugan Idli Shop,Siruseri,South Indian,250,2026-01-15 21:54:00,2026-01-15 22:19:44.888619,0
ORD_2460,Cream Centre,Cream Centre,Alwarpet,North Indian,900,2026-01-08 12:50:00,2026-01-08 13:40:00.160697,0
ORD_2461,Ya Mohideen,Ya Mohideen,Anna Nagar,Biryani,500,2026-01-19 20:28:00,2026-01-19 21:27:13.494419,0
ORD_2462,Amethyst,Amethyst,Alwarpet,Cafe,1000,2026-01-15 17:25:00,2026-01-15 17:49:50.144822,0
ORD_2463,Burgerman,Burgerman,Guindy,Fast Food,400,2026-01-30 22:37:00,2026-01-30 23:15:34.002261,0
ORD_2464,Zuka,Zuka,OMR,Dessert,500,2026-01-20 22:13:00,2026-01-20 22:54:28.601429,0
ORD_2465,Thalappakatti,Thalappakatti,Velachery,Biryani,650,2026-01-18 12:39:00,2026-01-18 13:35:11.690096,0
ORD_2466,Rayar Mess,Rayar Mess,Chromepet,South Indian,150,2026-01-26 18:07:00,2026-01-26 18:28:52.215708,1
ORD_2467,A2B,A2B,Porur,South Indian,300,2026-01-25 18:55:00,2026-01-25 19:14:20.962963,0
ORD_2468,Thalappakatti,Thalappakatti,Royapettah,Biryani,650,2026-01-15 15:45:00,2026-01-15 16:41:32.592651,0
ORD_2469,Amethyst,Amethyst,T. Nagar,Cafe,1000,2026-01-21 22:59:00,2026-01-21 23:34:36.082502,0
ORD_2470,Benjarong,Benjarong,T. Nagar,Thai,1800,2026-01-01 19:55:00,2026-01-01 20:59:10.736618,0
ORD_2471,Sukkubhai Biryani,Sukkubhai Biryani,Royapettah,Biryani,550,2026-01-16 18:41:00,2026-01-16 19:16:02.604230,0
ORD_2472,Copper Chimney,Copper Chimney,T. Nagar,North Indian,1200,2026-01-10 12:37:00,2026-01-10 13:24:32.617382,0
ORD_2473,Murugan Idli Shop,Murugan Idli Shop,Besant Nagar,South Indian,250,2026-01-15 22:06:00,2026-01-15 22:30:14.204847,0
ORD_2474,Delhi Dhaba,Delhi Dhaba,Purasaiwakkam,North Indian,450,2026-01-01 22:28:00,2026-01-01 23:16:25.668478,0
ORD_2475,Delhi Dhaba,Delhi Dhaba,Nungambakkam,North Indian,450,2026-01-05 11:10:00,2026-01-05 11:43:01.403482,0
ORD_2476,Cream Centre,Cream Centre,Alwarpet,North Indian,900,2026-01-09 17:43:00,2026-01-09 18:16:59.613674,0
ORD_2477,Benjarong,Benjarong,Purasaiwakkam,Thai,1800,2026-01-16 13:17:00,2026-01-16 14:17:56.498534,0
ORD_2478,Sukkubhai Biryani,Sukkubhai Biryani,Guindy,Biryani,550,2026-01-27 20:52:00,2026-01-27 21:48:10.725782,0
ORD_2479,Writer’s Cafe,Writer’s Cafe,OMR,Fast Food,600,2026-01-13 21:49:00,2026-01-13 22:27:37.725400,0
ORD_2480,Sangeetha,Sangeetha,Guindy,South Indian,350,2026-01-24 22:47:00,2026-01-24 23:12:53.161628,0
ORD_2481,Zuka,Zuka,T. Nagar,Dessert,500,2026-01-02 18:17:00,2026-01-02 18:46:02.724657,0
ORD_2482,Delhi Dhaba,Delhi Dhaba,Kilpauk,North Indian,450,2026-01-09 10:22:00,2026-01-09 11:07:15.221865,1
ORD_2483,Benjarong,Benjarong,Velachery,Thai,1800,2026-01-18 19:09:00,2026-01-18 20:14:25.476591,0
ORD_2484,Burgerman,Burgerman,Purasaiwakkam,Fast Food,400,2026-01-27 22:51:00,2026-01-27 23:30:04.362326,0
ORD_2485,Sukkubhai Biryani,Sukkubhai Biryani,Velachery,Biryani,550,2026-01-23 16:37:00,2026-01-23 17:15:33.022183,0
ORD_2486,Burgerman,Burgerman,Guindy,Fast Food,400,2026-01-12 12:08:00,2026-01-12 12:44:38.076078,0
ORD_2487,Delhi Dhaba,Delhi Dhaba,Siruseri,North Indian,450,2026-01-15 21:03:00,2026-01-15 21:52:02.485284,0
ORD_2488,Thalappakatti,Thalappakatti,Siruseri,Biryani,650,2026-01-25 11:46:00,2026-01-25 12:22:10.321494,0
ORD_2489,Burgerman,Burgerman,Chromepet,Fast Food,400,2026-01-04 14:32:00,2026-01-04 15:10:43.433483,0
ORD_2490,Murugan Idli Shop,Murugan Idli Shop,OMR,South Indian,250,2026-01-02 18:52:00,2026-01-02 19:09:04.584721,0
ORD_2491,A2B,A2B,Kilpauk,South Indian,300,2026-01-13 21:04:00,2026-01-13 21:32:51.938186,0
ORD_2492,Sangeetha,Sangeetha,Porur,South Indian,350,2026-01-13 21:01:00,2026-01-13 21:27:56.170741,0
ORD_2493,Cream Centre,Cream Centre,Kilpauk,North Indian,900,2026-01-13 17:20:00,2026-01-13 17:54:33.970760,0
ORD_2494,Amethyst,Amethyst,Adyar,Cafe,1000,2026-01-13 20:39:00,2026-01-13 21:16:15.301354,0
ORD_2495,Ya Mohideen,Ya Mohideen,Porur,Biryani,500,2026-01-05 20:56:00,2026-01-05 21:54:26.598300,0
ORD_2496,Benjarong,Benjarong,Besant Nagar,Thai,1800,2026-01-24 16:20:00,2026-01-24 17:03:30.012214,0
ORD_2497,Burgerman,Burgerman,Mylapore,Fast Food,400,2026-01-28 21:38:00,2026-01-28 22:15:14.938591,0
ORD_2498,Zuka,Zuka,Kilpauk,Dessert,500,2026-01-18 16:05:00,2026-01-18 16:31:16.310277,0
ORD_2499,Amethyst,Amethyst,Kilpauk,Cafe,1000,2026-01-24 10:17:00,2026-01-24 10:39:56.147201,0
ORD_2500,Benjarong,Benjarong,T. Nagar,Thai,1800,2026-01-25 11:27:00,2026-01-25 12:06:06.530513,0
ORD_2501,Thalappakatti,Thalappakatti,T. Nagar,Biryani,650,2026-01-18 15:01:00,2026-01-18 15:55:30.278417,0
ORD_2502,Cream Centre,Cream Centre,Royapettah,North Indian,900,2026-01-19 11:05:00,2026-01-19 11:39:44.719755,0
ORD_2503,Murugan Idli Shop,Murugan Idli Shop,Alwarpet,South Indian,250,2026-01-07 14:49:00,2026-01-07 15:15:32.564451,0
ORD_2504,A2B,A2B,Mylapore,South Indian,300,2026-01-09 13:24:00,2026-01-09 13:50:56.409168,0
ORD_2505,Toscano,Toscano,Anna Nagar,Italian,1500,2026-01-02 17:54:00,2026-01-02 18:36:12.840641,0
ORD_2506,Writer’s Cafe,Writer’s Cafe,T. Nagar,Fast Food,600,2026-01-02 22:01:00,2026-01-02 22:37:38.704148,0
ORD_2507,Burgerman,Burgerman,Nungambakkam,Fast Food,400,2026-01-18 13:18:00,2026-01-18 13:57:10.812975,0
ORD_2508,Sangeetha,Sangeetha,Velachery,South Indian,350,2026-01-08 12:40:00,2026-01-08 13:05:08.013951,0
ORD_2509,Ya Mohideen,Ya Mohideen,Porur,Biryani,500,2026-01-06 19:44:00,2026-01-06 20:38:24.400684,0
ORD_2510,Sangeetha,Sangeetha,T. Nagar,South Indian,350,2026-01-19 21:18:00,2026-01-19 21:43:46.233266,0
ORD_2511,Burgerman,Burgerman,Porur,Fast Food,400,2026-01-21 16:29:00,2026-01-21 16:54:46.121756,0
ORD_2512,Sukkubhai Biryani,Sukkubhai Biryani,Tambaram,Biryani,550,2026-01-15 14:21:00,2026-01-15 15:18:55.371779,0
ORD_2513,Sangeetha,Sangeetha,OMR,South Indian,350,2026-01-16 16:00:00,2026-01-16 16:17:53.184889,0
ORD_2514,Ya Mohideen,Ya Mohideen,Velachery,Biryani,500,2026-01-24 14:16:00,2026-01-24 15:13:31.900834,0
ORD_2515,Writer’s Cafe,Writer’s Cafe,OMR,Fast Food,600,2026-01-28 22:18:00,2026-01-28 22:56:00.244518,0
ORD_2516,Cream Centre,Cream Centre,Porur,North Indian,900,2026-01-20 18:20:00,2026-01-20 18:51:32.326701,0
ORD_2517,Rayar Mess,Rayar Mess,Mylapore,South Indian,150,2026-01-17 11:06:00,2026-01-17 11:20:24.984442,0
ORD_2518,Sangeetha,Sangeetha,Nungambakkam,South Indian,350,2026-01-11 21:57:00,2026-01-11 22:20:46.568454,0
ORD_2519,Benjarong,Benjarong,Siruseri,Thai,1800,2026-01-27 17:02:00,2026-01-27 17:59:56.720725,1
ORD_2520,Murugan Idli Shop,Murugan Idli Shop,Royapettah,South Indian,250,2026-01-20 17:28:00,2026-01-20 17:46:21.506113,0
ORD_2521,Sukkubhai Biryani,Sukkubhai Biryani,Velachery,Biryani,550,2026-01-01 13:33:00,2026-01-01 14:50:12.076071,1
ORD_2522,Benjarong,Benjarong,Tambaram,Thai,1800,2026-01-27 16:37:00,2026-01-27 17:19:34.014399,0
ORD_2523,Rayar Mess,Rayar Mess,Adyar,South Indian,150,2026-01-09 13:53:00,2026-01-09 14:18:49.410258,0
ORD_2524,Ya Mohideen,Ya Mohideen,T. Nagar,Biryani,500,2026-01-29 20:09:00,2026-01-29 21:26:29.207935,1
ORD_2525,Copper Chimney,Copper Chimney,Nungambakkam,North Indian,1200,2026-01-17 12:32:00,2026-01-17 13:20:16.358658,0
ORD_2526,Toscano,Toscano,Anna Nagar,Italian,1500,2026-01-30 11:34:00,2026-01-30 12:16:51.473731,0
ORD_2527,Writer’s Cafe,Writer’s Cafe,Siruseri,Fast Food,600,2026-01-28 22:11:00,2026-01-28 22:48:46.508604,0
ORD_2528,Cream Centre,Cream Centre,Purasaiwakkam,North Indian,900,2026-01-21 21:51:00,2026-01-21 22:37:14.287696,0
ORD_2529,Benjarong,Benjarong,T. Nagar,Thai,1800,2026-01-22 19:06:00,2026-01-22 20:10:11.996519,0
ORD_2530,Amethyst,Amethyst,Besant Nagar,Cafe,1000,2026-01-16 21:46:00,2026-01-16 22:22:59.179012,0
ORD_2531,Toscano,Toscano,Royapettah,Italian,1500,2026-01-15 17:03:00,2026-01-15 17:44:28.304859,0
ORD_2532,Toscano,Toscano,Royapettah,Italian,1500,2026-01-10 20:25:00,2026-01-10 21:28:23.487142,0
ORD_2533,Murugan Idli Shop,Murugan Idli Shop,Royapettah,South Indian,250,2026-01-15 20:19:00,2026-01-15 20:45:30.076699,0
ORD_2534,Burgerman,Burgerman,Velachery,Fast Food,400,2026-01-12 12:33:00,2026-01-12 13:09:58.849676,0
ORD_2535,Benjarong,Benjarong,Alwarpet,Thai,1800,2026-01-24 13:55:00,2026-01-24 15:00:26.460908,0
ORD_2536,Zuka,Zuka,Royapettah,Dessert,500,2026-01-23 20:30:00,2026-01-23 21:12:19.864058,0
ORD_2537,Amethyst,Amethyst,Porur,Cafe,1000,2026-01-10 19:58:00,2026-01-10 20:33:25.195892,0
ORD_2538,Delhi Dhaba,Delhi Dhaba,Alwarpet,North Indian,450,2026-01-29 14:07:00,2026-01-29 14:54:38.681144,0
ORD_2539,Burgerman,Burgerman,Guindy,Fast Food,400,2026-01-14 18:50:00,2026-01-14 19:15:02.778477,0
ORD_2540,Writer’s Cafe,Writer’s Cafe,Purasaiwakkam,Fast Food,600,2026-01-02 12:38:00,2026-01-02 13:14:42.497294,0
ORD_2541,Cream Centre,Cream Centre,Royapettah,North Indian,900,2026-01-15 17:25:00,2026-01-15 17:57:34.128927,0
ORD_2542,Thalappakatti,Thalappakatti,Purasaiwakkam,Biryani,650,2026-01-30 19:33:00,2026-01-30 20:29:36.584451,0
ORD_2543,Toscano,Toscano,OMR,Italian,1500,2026-01-15 13:42:00,2026-01-15 14:46:45.743337,0
ORD_2544,Thalappakatti,Thalappakatti,Tambaram,Biryani,650,2026-01-11 15:22:00,2026-01-11 16:19:32.981938,0
ORD_2545,Murugan Idli Shop,Murugan Idli Shop,Alwarpet,South Indian,250,2026-01-15 17:29:00,2026-01-15 17:45:55.600026,0
ORD_2546,Amethyst,Amethyst,Kilpauk,Cafe,1000,2026-01-20 22:08:00,2026-01-20 22:45:58.975968,0
ORD_2547,Writer’s Cafe,Writer’s Cafe,Purasaiwakkam,Fast Food,600,2026-01-21 22:53:00,2026-01-21 23:28:24.924241,0
ORD_2548,A2B,A2B,Chromepet,South Indian,300,2026-01-05 18:23:00,2026-01-05 18:43:46.431150,1
ORD_2549,Thalappakatti,Thalappakatti,Chromepet,Biryani,650,2026-01-10 22:53:00,2026-01-11 00:11:49.351722,1
ORD_2550,Toscano,Toscano,Kilpauk,Italian,1500,2026-01-30 17:01:00,2026-01-30 17:42:46.760347,0
ORD_2551,Zuka,Zuka,Adyar,Dessert,500,2026-01-07 16:41:00,2026-01-07 17:10:11.095461,0
ORD_2552,Burgerman,Burgerman,Guindy,Fast Food,400,2026-01-24 21:31:00,2026-01-24 22:11:14.643925,0
ORD_2553,Murugan Idli Shop,Murugan Idli Shop,Adyar,South Indian,250,2026-01-11 11:41:00,2026-01-11 11:59:34.556812,0
ORD_2554,Amethyst,Amethyst,Adyar,Cafe,1000,2026-01-19 19:38:00,2026-01-19 20:15:02.608738,0
ORD_2555,Delhi Dhaba,Delhi Dhaba,Nungambakkam,North Indian,450,2026-01-05 17:39:00,2026-01-05 18:09:18.622489,0
ORD_2556,Burgerman,Burgerman,Mylapore,Fast Food,400,2026-01-13 22:48:00,2026-01-13 23:26:35.584147,0
ORD_2557,Writer’s Cafe,Writer’s Cafe,Tambaram,Fast Food,600,2026-01-18 22:16:00,2026-01-18 22:54:28.476395,0
ORD_2558,Sangeetha,Sangeetha,Purasaiwakkam,South Indian,350,2026-01-02 12:34:00,2026-01-02 12:58:44.936868,0
ORD_2559,Amethyst,Amethyst,Royapettah,Cafe,1000,2026-01-07 10:48:00,2026-01-07 11:11:02.745713,0
ORD_2560,A2B,A2B,Adyar,South Indian,300,2026-01-21 20:48:00,2026-01-21 21:15:06.009335,0
